Corrente do Motor;Taxa da Balanca
19,457;55,43737452
19,457;67,43491656
22,8;72,94646656
22,8;84,3046688
24,2;87,97903547
24,2;96,79310623
24,2;96,79310623
24,771;96,79310623
24,771;100,7922869
21,943;95,28073691
21,943;91,81507427
21,429;91,81507427
21,429;85,69945839
19,971;82,02509172
19,971;82,02509172
19,971;77,52766692
17,057;77,52766692
17,057;79,86897336
14,8;79,86897336
14,8;80,15116472
15,343;80,15116472
15,343;75,98443292
15,543;75,98443292
15,543;74,63520548
15,543;74,63520548
17,6;74,63520548
17,6;80,37603596
23,2;87,72476929
23,2;92,38092673
22,429;90,5437434
22,429;88,04811356
19,714;82,53656356
19,714;78,15818824
19,714;78,15818824
16,771;78,15818824
16,771;77,22342936
20,371;80,89779603
20,371;80,47891823
17,657;76,80455156
17,657;71,70306088
15,343;71,70306088
15,343;71,70306088
15,343;59,70992808
12,571;59,70992808
12,571;51,9628934
12,114;51,9628934
12,114;53,05638492
13,371;53,05638492
13,371;58,86776324
17,771;58,86776324
17,771;63,25495704
18,314;63,25495704
18,314;65,22588732
18,314;65,22588732
16,714;65,22588732
16,714;63,00363036
14,743;63,00363036
14,743;58,61643656
13,686;58,61643656
13,686;55,93561864
13,314;55,93561864
13,314;53,42676108
13,314;53,42676108
14,143;53,42676108
14,143;51,77329608
13,857;51,77329608
13,857;47,78734312
12,429;47,78734312
12,429;40,55618952
12,429;40,55618952
10,486;40,55618952
10,486;36,63637516
9,114;36,63637516
9,114;30,11951844
9,571;30,11951844
9,571;25,62650288
9,457;25,62650288
9,457;18,52321724
8,743;18,52321724
8,743;9,81496824
8,743;9,81496824
8,114;9,81496824
8,114;8,96398492
8,543;14,70040616
8,543;24,4051434
9,886;24,4051434
9,886;36,09403864
9,886;36,09403864
12,743;36,09403864
12,743;48,611871
16,2;48,611871
16,2;56,38095188
15,943;56,38095188
15,943;63,46219132
17,686;63,46219132
17,686;69,996685
17,686;69,996685
19,4;69,996685
19,4;76,84423472
19,714;76,84423472
19,714;80,64059036
20,829;84,31495703
20,829;84,81320115
19,2;81,13883448
19,2;81,62826012
19,2;81,62826012
19,943;81,62826012
19,943;83,34786372
19,143;83,34786372
19,143;83,18472184
17,543;83,18472184
17,543;80,2040756
17,343;80,2040756
17,343;76,14316556
17,286;76,14316556
17,286;76,14316556
17,286;73,77540368
17,143;73,77540368
17,143;75,88742964
22,286;81,39897964
22,286;86,25796212
20,029;84,42077879
20,029;85,45695019
20,029;85,45695019
17,4;81,78258352
17,4;77,56294084
14,514;77,56294084
14,514;71,18277056
19,743;71,18277056
19,743;72,75686924
19,543;72,75686924
19,543;77,11319836
20,029;80,78756503
20,029;79,53534087
20,029;79,53534087
15,743;75,8609742
15,743;64,37049476
14,057;64,37049476
14,057;49,66567936
12,257;49,66567936
12,257;46,55275592
14,629;46,55275592
14,629;53,97791608
14,629;53,97791608
19,229;53,97791608
19,229;66,46488376
22,429;71,97643376
22,429;85,44225272
24,829;89,11661939
24,829;96,21108655
20,114;90,69953655
20,114;90,69953655
20,114;88,04517407
15,457;84,3708074
15,457;75,33627464
14,257;75,33627464
14,257;66,05482444
14,286;62,09091768
14,286;60,63145924
14,686;60,63145924
14,686;60,63145924
14,8;60,94892452
14,8;60,94892452
14,8;61,7514062
16,057;61,7514062
16,057;62,40397372
16,971;62,40397372
16,971;60,80782884
15,086;60,80782884
15,086;55,34918972
14,486;55,34918972
14,486;55,34918972
14,486;50,63571216
13,4;50,63571216
13,4;43,94248584
12,686;43,94248584
12,686;34,84181448
10,429;34,84181448
10,429;28,80556492
9,229;28,80556492
9,229;28,80556492
9,229;24,4492358
8,657;24,4492358
8,657;19,42711144
8,514;19,42711144
8,514;15,72334984
8,657;15,72334984
8,657;10,96577988
8,457;10,96577988
8,457;10,96577988
8,457;8,09536464
8,371;8,09536464
8,371;15,47202316
9,143;15,47202316
9,143;28,28968384
11,086;28,28968384
11,086;28,28968384
15,343;41,72022888
15,343;41,72022888
15,343;55,81215992
17,8;55,81215992
17,8;70,68893568
23,2;78,03766901
23,2;89,53696693
25,657;93,2113336
25,657;100,7379063
24,2;98,90072295
24,2;98,90072295
24,2;99,72084159
23,486;97,88365825
23,486;91,56521733
19,686;84,216484
